image_relpath,annotation_relpath,weather,acquisition_date,capture_time,width,height,parking_space_count,labeled_space_count,unlabeled_space_count,occupied_count,vacant_count,occupancy_ratio,image_sha256,annotation_sha256,validation_status
Cloudy/2013-01-16/2013-01-16_19_45_16.jpg,Cloudy/2013-01-16/2013-01-16_19_45_16.xml,Cloudy,2013-01-16,19:45:16,1280,720,28,28,0,2,26,0.071429,8c03b44f56043bfbc37e132b4f8f73d196afbea1745a4518042304923799dcd1,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_19_50_16.jpg,Cloudy/2013-01-16/2013-01-16_19_50_16.xml,Cloudy,2013-01-16,19:50:16,1280,720,28,28,0,2,26,0.071429,03ef64de574caec5e96cbe2501dc9bbd984a5f09b027bc43bfae7300edd538ea,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_19_55_16.jpg,Cloudy/2013-01-16/2013-01-16_19_55_16.xml,Cloudy,2013-01-16,19:55:16,1280,720,28,28,0,2,26,0.071429,4b37627547cfc37b346ea54909ecec71bf3fa8094d518aa867a9bd3f4e0235f7,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_20_00_16.jpg,Cloudy/2013-01-16/2013-01-16_20_00_16.xml,Cloudy,2013-01-16,20:00:16,1280,720,28,28,0,2,26,0.071429,3b01cc42e4946345a9a6c8b763134e244280a1825f7a79104cc7bed95b1d99e6,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_20_05_17.jpg,Cloudy/2013-01-16/2013-01-16_20_05_17.xml,Cloudy,2013-01-16,20:05:17,1280,720,28,28,0,2,26,0.071429,df10291f24aaf03e570949713067a3bc48baaa7652b51c7bb9800ec4435fc77c,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_20_10_17.jpg,Cloudy/2013-01-16/2013-01-16_20_10_17.xml,Cloudy,2013-01-16,20:10:17,1280,720,28,28,0,2,26,0.071429,894d757f19782c2d5279e2ea56fe94df4a9600236a0f28c39aa07ec143a2ceae,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,valid
Cloudy/2013-01-16/2013-01-16_20_15_17.jpg,Cloudy/2013-01-16/2013-01-16_20_15_17.xml,Cloudy,2013-01-16,20:15:17,1280,720,28,28,0,1,27,0.035714,ee6612d14f073ccb914f4a04f8d1b43803e58b28039ab7467115bc5bb85a074b,ffc235d91d293e6bbb59ce1ffbecd0f8b6596c786e1e8888e3fffe2fea962941,valid
Cloudy/2013-01-16/2013-01-16_20_20_17.jpg,Cloudy/2013-01-16/2013-01-16_20_20_17.xml,Cloudy,2013-01-16,20:20:17,1280,720,28,28,0,1,27,0.035714,31129c223710e4fe70b497dfcc6b714497666123b2fc70db4bcfa436ce8cb592,ffc235d91d293e6bbb59ce1ffbecd0f8b6596c786e1e8888e3fffe2fea962941,valid
Cloudy/2013-01-16/2013-01-16_20_25_17.jpg,Cloudy/2013-01-16/2013-01-16_20_25_17.xml,Cloudy,2013-01-16,20:25:17,1280,720,28,28,0,0,28,0.000000,45dd84338521ec56739d9ccbf6e8ce5477e45c9c735697ea1af58d68745996a2,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_30_17.jpg,Cloudy/2013-01-16/2013-01-16_20_30_17.xml,Cloudy,2013-01-16,20:30:17,1280,720,28,28,0,0,28,0.000000,c0d89a33aeed6f67abea608cb0943f568cef83ce17304747b9ebf1ec60e0588e,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_35_17.jpg,Cloudy/2013-01-16/2013-01-16_20_35_17.xml,Cloudy,2013-01-16,20:35:17,1280,720,28,28,0,0,28,0.000000,5f3919784ed7d9cb3d3d24f6428b65d61afe1fc744eca6aeba6db8573e70f505,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_40_17.jpg,Cloudy/2013-01-16/2013-01-16_20_40_17.xml,Cloudy,2013-01-16,20:40:17,1280,720,28,28,0,0,28,0.000000,74f2be96305bca062c6014ea5436ff18989d130f90e2e18b8e0d8ad2b9a4666c,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_45_17.jpg,Cloudy/2013-01-16/2013-01-16_20_45_17.xml,Cloudy,2013-01-16,20:45:17,1280,720,28,28,0,0,28,0.000000,cf9539e3f4a149b44865470e11505347219a3f1afa8516e45cf1f5fad91e4778,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_50_17.jpg,Cloudy/2013-01-16/2013-01-16_20_50_17.xml,Cloudy,2013-01-16,20:50:17,1280,720,28,28,0,0,28,0.000000,8bc35324958e96c9257eb9377019f68c7f8cd667c319ba3acc8cc0dee7145530,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_20_55_17.jpg,Cloudy/2013-01-16/2013-01-16_20_55_17.xml,Cloudy,2013-01-16,20:55:17,1280,720,28,28,0,0,28,0.000000,b2a3cc87ea8066e8560139fd113caf7fc811c99d1f8e7d9f1074343d32b47a60,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-16/2013-01-16_21_00_17.jpg,Cloudy/2013-01-16/2013-01-16_21_00_17.xml,Cloudy,2013-01-16,21:00:17,1280,720,28,28,0,1,27,0.035714,ff610617789c0c327549b3f2447b5bfbd0071978f27ffa58d613c228fe19f681,62cced67d3e59ea50f04e0bd73e0a8fe080911f35cbe55af605be54c08cfd87d,valid
Cloudy/2013-01-16/2013-01-16_21_05_18.jpg,Cloudy/2013-01-16/2013-01-16_21_05_18.xml,Cloudy,2013-01-16,21:05:18,1280,720,28,28,0,0,28,0.000000,9a63b7b4721b01ba7593ba26aa30f0df8fd64ca810d67cb1bde32227b167fe85,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_07_40_02.jpg,Cloudy/2013-01-19/2013-01-19_07_40_02.xml,Cloudy,2013-01-19,07:40:02,1280,720,28,28,0,0,28,0.000000,84bfe5b4ad5441fbfed4b0d952b1f9cf8589cab438df358158639f82d2907b49,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_07_45_02.jpg,Cloudy/2013-01-19/2013-01-19_07_45_02.xml,Cloudy,2013-01-19,07:45:02,1280,720,28,28,0,0,28,0.000000,bfddfe9fd8948f0d1ddb8a238866c2726b3f44b595b6b84b4c32b03d197a3744,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_07_50_03.jpg,Cloudy/2013-01-19/2013-01-19_07_50_03.xml,Cloudy,2013-01-19,07:50:03,1280,720,28,28,0,0,28,0.000000,d0fb93e1aff539e3576d175523e8bb9e6f0a77c3b7ecee7ab813ec6d32663a27,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_07_55_03.jpg,Cloudy/2013-01-19/2013-01-19_07_55_03.xml,Cloudy,2013-01-19,07:55:03,1280,720,28,28,0,0,28,0.000000,a4b7207bd0fe2618ff86af17c7538863786ee9fa1bbcc667e3e34584e393161c,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_00_03.jpg,Cloudy/2013-01-19/2013-01-19_08_00_03.xml,Cloudy,2013-01-19,08:00:03,1280,720,28,28,0,0,28,0.000000,a34557fadc002591c1c9afab75bb2fd914248a1581dd056db8cc6fc4b6e58190,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_05_03.jpg,Cloudy/2013-01-19/2013-01-19_08_05_03.xml,Cloudy,2013-01-19,08:05:03,1280,720,28,28,0,0,28,0.000000,54b67f99b5ad6577fccb04c4c227d95411ba8463b4a2d86458f19939a118d6ef,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_10_03.jpg,Cloudy/2013-01-19/2013-01-19_08_10_03.xml,Cloudy,2013-01-19,08:10:03,1280,720,28,28,0,0,28,0.000000,5959a58d311fd56ed0fee856f82363c88688f6e1f6fef9a6b74279a5151f7428,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_15_03.jpg,Cloudy/2013-01-19/2013-01-19_08_15_03.xml,Cloudy,2013-01-19,08:15:03,1280,720,28,28,0,0,28,0.000000,19a784d6cf3568983d7486d44770d465a41d4ae9b1854438aa62b16a290f11f1,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_20_03.jpg,Cloudy/2013-01-19/2013-01-19_08_20_03.xml,Cloudy,2013-01-19,08:20:03,1280,720,28,28,0,0,28,0.000000,4e00ded2b37e282b6d51fda7d047679767fa204e308cb7baa2fbc78962b96dde,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_25_03.jpg,Cloudy/2013-01-19/2013-01-19_08_25_03.xml,Cloudy,2013-01-19,08:25:03,1280,720,28,28,0,0,28,0.000000,e55e66c602fe7106d6e99cdaa2dd6174803b2f13803ec027cf7ee987d281c3cc,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_30_03.jpg,Cloudy/2013-01-19/2013-01-19_08_30_03.xml,Cloudy,2013-01-19,08:30:03,1280,720,28,28,0,0,28,0.000000,9c23e66f66a402763db08e2e06cd225bc9bde1a4341906a908016b5e60422599,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_35_03.jpg,Cloudy/2013-01-19/2013-01-19_08_35_03.xml,Cloudy,2013-01-19,08:35:03,1280,720,28,28,0,0,28,0.000000,83d2b860e4c148d6901393ca714ddfaabb0a4bf34f64881154f808ea7f2138c6,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_40_04.jpg,Cloudy/2013-01-19/2013-01-19_08_40_04.xml,Cloudy,2013-01-19,08:40:04,1280,720,28,28,0,0,28,0.000000,49260ca9d049925ed852e389a3b52deff25ef8a854b7629aab0d7f7b29dbf439,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_45_04.jpg,Cloudy/2013-01-19/2013-01-19_08_45_04.xml,Cloudy,2013-01-19,08:45:04,1280,720,28,28,0,0,28,0.000000,6ae9454780372277f3a019239ca048b159f32aa649424a5e0ccf5503c4d794a5,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_50_04.jpg,Cloudy/2013-01-19/2013-01-19_08_50_04.xml,Cloudy,2013-01-19,08:50:04,1280,720,28,28,0,0,28,0.000000,3872d85c3bfa539c79980a5397144c7bb33568c189da35e58f4623f0c5d7b0c2,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_08_55_04.jpg,Cloudy/2013-01-19/2013-01-19_08_55_04.xml,Cloudy,2013-01-19,08:55:04,1280,720,28,28,0,0,28,0.000000,ae2920eb3f926dec2b4012517946ba392079193d73a3aeffd5f19207dd2afcb3,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_00_04.jpg,Cloudy/2013-01-19/2013-01-19_09_00_04.xml,Cloudy,2013-01-19,09:00:04,1280,720,28,28,0,0,28,0.000000,c3da6050fd0a6302fee9c5ab82071049a49c543259a77264b39d4560391df06f,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_05_04.jpg,Cloudy/2013-01-19/2013-01-19_09_05_04.xml,Cloudy,2013-01-19,09:05:04,1280,720,28,28,0,0,28,0.000000,c2eada8807a93bc52fdd79cdbe2c64c784ac239682d8b9a97615e4f70ca12868,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_10_04.jpg,Cloudy/2013-01-19/2013-01-19_09_10_04.xml,Cloudy,2013-01-19,09:10:04,1280,720,28,28,0,0,28,0.000000,a5b2e738c4077dfe50726c2659d4b3fca3219612a7e64e84e015f2f341237ad1,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_15_04.jpg,Cloudy/2013-01-19/2013-01-19_09_15_04.xml,Cloudy,2013-01-19,09:15:04,1280,720,28,28,0,0,28,0.000000,9b95e998ff8b5b5a4d91a9ce548abf5175b2b6de2e545383682bd5d70b2caaf6,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_20_04.jpg,Cloudy/2013-01-19/2013-01-19_09_20_04.xml,Cloudy,2013-01-19,09:20:04,1280,720,28,28,0,0,28,0.000000,dfda81ff459a0c6c8be57db818034b502ae828ade1dec4c313b9170167814b22,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_25_04.jpg,Cloudy/2013-01-19/2013-01-19_09_25_04.xml,Cloudy,2013-01-19,09:25:04,1280,720,28,28,0,0,28,0.000000,69c14c284febe0bcd08c33b278d471091979c08e35369a22c8c3ac2e2c3e7541,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_30_04.jpg,Cloudy/2013-01-19/2013-01-19_09_30_04.xml,Cloudy,2013-01-19,09:30:04,1280,720,28,28,0,0,28,0.000000,abb24c8808d32d6fbbbf381b7572e537d7f6d2023b5c69f7a310202df0014e24,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_35_04.jpg,Cloudy/2013-01-19/2013-01-19_09_35_04.xml,Cloudy,2013-01-19,09:35:04,1280,720,28,28,0,0,28,0.000000,29e7958094a8ef8e9a5d61e01bb99f1e37f30d4218623b46a48794eaa6c24b72,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_40_05.jpg,Cloudy/2013-01-19/2013-01-19_09_40_05.xml,Cloudy,2013-01-19,09:40:05,1280,720,28,28,0,0,28,0.000000,c81e3ef228f65c2201dd6b14bb8741974926989a6ba1641983bc6c8cbea51eb9,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_45_05.jpg,Cloudy/2013-01-19/2013-01-19_09_45_05.xml,Cloudy,2013-01-19,09:45:05,1280,720,28,28,0,0,28,0.000000,1658d94673449baeb44be158a164d93230c1f05439985881fe9e7aec91cf4b0a,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_50_05.jpg,Cloudy/2013-01-19/2013-01-19_09_50_05.xml,Cloudy,2013-01-19,09:50:05,1280,720,28,28,0,0,28,0.000000,bff913f028e37159d764e99670a76075699e5164f4c987bf7e621f182044d2c4,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_09_55_05.jpg,Cloudy/2013-01-19/2013-01-19_09_55_05.xml,Cloudy,2013-01-19,09:55:05,1280,720,28,28,0,0,28,0.000000,677a6a2eef91bb7b4629d5691652ff79655b2ac09f616eff833235f3663de677,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_00_05.jpg,Cloudy/2013-01-19/2013-01-19_10_00_05.xml,Cloudy,2013-01-19,10:00:05,1280,720,28,28,0,0,28,0.000000,50721b4d405865e0ba72951af2aef75695f1cb68ae349ba0af18566dbed69e39,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_05_05.jpg,Cloudy/2013-01-19/2013-01-19_10_05_05.xml,Cloudy,2013-01-19,10:05:05,1280,720,28,28,0,0,28,0.000000,f852e12bae37253df0d321bde39940590c1148d1675aca7361b0b900e84ed5f1,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_10_05.jpg,Cloudy/2013-01-19/2013-01-19_10_10_05.xml,Cloudy,2013-01-19,10:10:05,1280,720,28,28,0,0,28,0.000000,4b5604ea06f75c9ab9ebd6e78ea10bd336017d513f4fb802982be7ce6b9b5bd1,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_15_05.jpg,Cloudy/2013-01-19/2013-01-19_10_15_05.xml,Cloudy,2013-01-19,10:15:05,1280,720,28,28,0,0,28,0.000000,62b97662590cf012de72b3c1b78b469402108f1694ef91f7f379a58bba8b9312,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_20_05.jpg,Cloudy/2013-01-19/2013-01-19_10_20_05.xml,Cloudy,2013-01-19,10:20:05,1280,720,28,28,0,0,28,0.000000,e0fc045b816cd678eb14cf6a409be2290803f7cd555b542b2fe3311132ad62f0,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_25_05.jpg,Cloudy/2013-01-19/2013-01-19_10_25_05.xml,Cloudy,2013-01-19,10:25:05,1280,720,28,28,0,0,28,0.000000,876179cb08e67220e56f2940c8c9b106eda6ed1b3de1987b6363248232f62cbe,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_30_05.jpg,Cloudy/2013-01-19/2013-01-19_10_30_05.xml,Cloudy,2013-01-19,10:30:05,1280,720,28,28,0,0,28,0.000000,519626bd64580e5482c21a7614f8dc0948a34b775f22cf10b58ac0941a4f0ad7,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_35_06.jpg,Cloudy/2013-01-19/2013-01-19_10_35_06.xml,Cloudy,2013-01-19,10:35:06,1280,720,28,28,0,0,28,0.000000,78937e77624944ed27503a4fe6bf6dda8c733a3e4d2efedb572b340f04f4db8d,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_40_06.jpg,Cloudy/2013-01-19/2013-01-19_10_40_06.xml,Cloudy,2013-01-19,10:40:06,1280,720,28,28,0,0,28,0.000000,24905db9faa4ac28f2826913ee4cc89683a4b7f271c96c664c450407539c42cb,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_45_06.jpg,Cloudy/2013-01-19/2013-01-19_10_45_06.xml,Cloudy,2013-01-19,10:45:06,1280,720,28,28,0,0,28,0.000000,bc4f3f925a0b91a06fabfc2c137aae36704ff1c30db836a715d8b39e8db4e19a,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_50_06.jpg,Cloudy/2013-01-19/2013-01-19_10_50_06.xml,Cloudy,2013-01-19,10:50:06,1280,720,28,28,0,0,28,0.000000,7828aa8c27be9080fe21e6c44147e4b3101aaaa3ef74683bb4e2b674624121de,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_10_55_06.jpg,Cloudy/2013-01-19/2013-01-19_10_55_06.xml,Cloudy,2013-01-19,10:55:06,1280,720,28,28,0,0,28,0.000000,cad04393b72dc5e2713a9a59ca75ad47b220546bdc61fac174a3154c9d08f81d,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_00_06.jpg,Cloudy/2013-01-19/2013-01-19_11_00_06.xml,Cloudy,2013-01-19,11:00:06,1280,720,28,28,0,0,28,0.000000,a21c7fe249494cb3869ee8727f6135ac78e1fdc18057cde0ec1d18ab355b5d10,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_05_06.jpg,Cloudy/2013-01-19/2013-01-19_11_05_06.xml,Cloudy,2013-01-19,11:05:06,1280,720,28,28,0,0,28,0.000000,6d2af7c73327a01ef7cd93e33302c946b80e3d09f81d68393350aa7c62d3cf67,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_10_06.jpg,Cloudy/2013-01-19/2013-01-19_11_10_06.xml,Cloudy,2013-01-19,11:10:06,1280,720,28,28,0,0,28,0.000000,4b393a524c6ff781254b116c9135d7916977da0a89809fdd9a1873e7492b4bcb,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_15_06.jpg,Cloudy/2013-01-19/2013-01-19_11_15_06.xml,Cloudy,2013-01-19,11:15:06,1280,720,28,28,0,0,28,0.000000,30890ffbccc53912dffd99bae685a9d6a029f039c284dcd3bafc926f8eced8f3,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_20_07.jpg,Cloudy/2013-01-19/2013-01-19_11_20_07.xml,Cloudy,2013-01-19,11:20:07,1280,720,28,28,0,0,28,0.000000,3d5fd10a0b6f871728e0e4552e787c013bdfaa695ed6837bf173fb9e50891867,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_25_07.jpg,Cloudy/2013-01-19/2013-01-19_11_25_07.xml,Cloudy,2013-01-19,11:25:07,1280,720,28,28,0,0,28,0.000000,36851419db5787a8ca4834cd7d18bedc5191011af3e5c36ddb5e8f132f1d3186,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_30_07.jpg,Cloudy/2013-01-19/2013-01-19_11_30_07.xml,Cloudy,2013-01-19,11:30:07,1280,720,28,28,0,0,28,0.000000,4b4ae424cbdce842dc69d5f59815322605e3abf9e39c59486db44aa4b80c2bd2,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_35_07.jpg,Cloudy/2013-01-19/2013-01-19_11_35_07.xml,Cloudy,2013-01-19,11:35:07,1280,720,28,28,0,0,28,0.000000,58b949442c0a8e02c6d023c5de77b12f45d6f70b6be0414c0aa2ab98706227d7,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_40_07.jpg,Cloudy/2013-01-19/2013-01-19_11_40_07.xml,Cloudy,2013-01-19,11:40:07,1280,720,28,28,0,0,28,0.000000,c368a50ce0365a3e36dc7e3564e533fbb8e3b61fbfdeff114b64dcf31c45b27f,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_45_07.jpg,Cloudy/2013-01-19/2013-01-19_11_45_07.xml,Cloudy,2013-01-19,11:45:07,1280,720,28,28,0,1,27,0.035714,3885eaae597738edc3bf2b54c4728b53b32c63a89938ef1db6b4745429b113b5,50e3eeb9f9c557c69ebd68079a3335d1d64699efb8de08ed25ba51e41c20b316,valid
Cloudy/2013-01-19/2013-01-19_11_50_07.jpg,Cloudy/2013-01-19/2013-01-19_11_50_07.xml,Cloudy,2013-01-19,11:50:07,1280,720,28,28,0,0,28,0.000000,f249a6cfd96346f1cb4737c9d4105155a6ada268de7a7be453a8e36d7c9eefe9,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_11_55_07.jpg,Cloudy/2013-01-19/2013-01-19_11_55_07.xml,Cloudy,2013-01-19,11:55:07,1280,720,28,28,0,0,28,0.000000,240ae8b213216c66e7323e50a3204a1b9e2fc78b1df7b722d4bbc41cc31ad138,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_00_07.jpg,Cloudy/2013-01-19/2013-01-19_12_00_07.xml,Cloudy,2013-01-19,12:00:07,1280,720,28,28,0,0,28,0.000000,82d1bd977e95f7af63ba40b630d8d250935228847f79f4f69eb6d1d1e16722bf,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_05_07.jpg,Cloudy/2013-01-19/2013-01-19_12_05_07.xml,Cloudy,2013-01-19,12:05:07,1280,720,28,28,0,0,28,0.000000,888a863dd854f94217989ea9f0022011ba5d94bf228983a204ffd1e62af28f6d,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_10_08.jpg,Cloudy/2013-01-19/2013-01-19_12_10_08.xml,Cloudy,2013-01-19,12:10:08,1280,720,28,28,0,0,28,0.000000,5349bf1267981fb59e655cb7441b8df502dc893ffd2de7897d03375049c0f92d,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_15_08.jpg,Cloudy/2013-01-19/2013-01-19_12_15_08.xml,Cloudy,2013-01-19,12:15:08,1280,720,28,28,0,0,28,0.000000,22e9a27c587eaf3e2a5ee967d7e30babecd01cc57ffe55fdc3b4f312a24b322d,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_20_08.jpg,Cloudy/2013-01-19/2013-01-19_12_20_08.xml,Cloudy,2013-01-19,12:20:08,1280,720,28,28,0,0,28,0.000000,e504a1d0c7cf67d1093845541c687ffc151ebc81314b2d7df207b26751a0d0fc,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
Cloudy/2013-01-19/2013-01-19_12_25_08.jpg,Cloudy/2013-01-19/2013-01-19_12_25_08.xml,Cloudy,2013-01-19,12:25:08,1280,720,28,28,0,0,28,0.000000,58031d9dc8e4290a8cab419fb7dbebe5922dedd53ee8b367a917de0a843523ac,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
